4 2 0 93 76f69f423b
5 2 0 93 770a7c4677
5 2 1 93 771d522137
5 2 3 93 76aa6bfa4f
5 2 4 93 76bd4dfb85
5 2 5 93 76d02f8bc5
1 3 93 10b5fa9400
2 3 93 20e6c54fe7
4 3 0 93 10698c2977
5 3 0 93 107d6923b4
5 3 1 93 10903ef3f9
5 3 2 93 10a31b120c
5 3 4 93 10303b01f9
5 3 5 93 10431c87aa
1 4 93 b039d58200
2 4 93 20f9a461a7
4 4 0 93 afda87f0c8
5 4 0 93 afee64efde
5 4 1 93 b0013ac4f2
5 4 2 93 b01416e7ac
5 4 3 93 b026f6efb9
5 4 5 93 afb4184604
1 5 93 21d7f6ea00
2 5 93 210c88dd65
4 5 0 93 2165c4d12c
5 5 0 93 2179a1d20b
5 5 1 93 218c77a966
5 5 2 93 219f53ce18
5 5 3 93 21b233d865
5 5 4 93 21c512ec6b
3 93 2132f7c800
1 0 94 7eb8473200
2 0 94 2146d45dd2
4 0 0 94 7ea46b9b8c
5 0 1 94 7e327c5564
5 0 2 94 7e45587d6d
5 0 3 94 7e58388d9c
5 0 4 94 7e6b17a530
5 0 5 94 7e7dfc2647
1 1 94 84732fc400
2 1 94 2159a9afb2
4 1 0 94 844c7ee0ac
5 1 0 94 84605af522
5 1 2 94 83ed6bd491
5 1 3 94 84004be15b
5 1 4 94 84132af586
5 1 5 94 84260f7346
1 2 94 77c8cfbc00
2 2 94 216c86f524
4 2 0 94 778f417db6
5 2 0 94 77a31d99f5
5 2 1 94 77b5f2f1c1
5 2 3 94 77430e5ebf
5 2 4 94 7755ed7b02
5 2 5 94 7768d200b4
1 3 94 114e9aaa00
2 3 94 217f657ada
4 3 0 94 11022e0a91
5 3 0 94 11160a1cbf
5 3 1 94 1128df6a2f
5 3 2 94 113bbcab96
5 3 4 94 10c8da2716
5 3 5 94 10dbbea22d
1 4 94 b0d278ae00
2 4 94 21924781aa
4 4 0 94 b07329f2cc
5 4 0 94 b0870609db
5 4 1 94 b099db5c16
5 4 2 94 b0acb8a22f
5 4 3 94 b0bf972691
5 4 5 94 b04cba8176
1 5 94 2270974000
2 5 94 21a5291ae0
4 5 0 94 21fe66dfbc
5 5 0 94 221242f8a0
5 5 1 94 2225184d16
5 5 2 94 2237f59525
5 5 3 94 224ad41be6
5 5 4 94 225db62510
3 94 21cb97ca00
1 0 95 7f50e86a00
2 0 95 21df756bde
4 0 0 95 7f3d0bc799
5 0 1 95 7ecb1d0a8b
5 0 2 95 7eddfa559b
5 0 3 95 7ef0d8e28a
5 0 4 95 7f03baef25
5 0 5 95 7f169c8db2
1 1 95 850bd15200
2 1 95 21f24b34ce
4 1 0 95 84e51eeb8a
5 1 0 95 84f8fc0b24
5 1 2 95 84860d8bf6
5 1 3 95 8498ec152e
5 1 4 95 84abce1e5f
5 1 5 95 84beafb98d
1 2 95 78616fbc00
2 2 95 220526afb1
4 2 0 95 7827e1c525
5 2 0 95 783bbeed7c
5 2 1 95 784e94bc71
5 2 3 95 77dbaecf1b
5 2 4 95 77ee90e07f
5 2 5 95 780172839c
1 3 95 11e73cb400
2 3 95 22180799c7
4 3 0 95 119acdf79b
5 3 0 95 11aeab15d8
5 3 1 95 11c180da57
5 3 2 95 11d45c513e
5 3 4 95 11617d3236
5 3 5 95 11745ecaaa
1 4 95 b16b17f400
2 4 95 222ae6bb94
4 4 0 95 b10bca00b3
5 4 0 95 b11fa723d4
5 4 1 95 b1327ced2d
5 4 2 95 b1455868be
5 4 3 95 b158395182
5 4 5 95 b0e55acaeb
1 5 95 23093a8200
2 5 95 223dcc4447
4 5 0 95 229706fa60
5 5 0 95 22aae41f38
5 5 1 95 22bdb9eac3
5 5 2 95 22d0956847
5 5 3 95 22e3765359
5 5 4 95 22f65577a0
3 95 22643aba00
1 0 96 7fe989a200
2 0 96 22781679e2
4 0 0 96 7fd5aee186
5 0 1 96 7f63beb9a6
5 0 2 96 7f769a3a82
5 0 3 96 7f897b2b6b
5 0 4 96 7f9c5a5325
5 0 5 96 7faf3fe118
1 1 96 85a472e000
2 1 96 228aecb9f9
4 1 0 96 857dc1e458
5 1 0 96 85919d21ff
5 1 2 96 851ead4f64
5 1 3 96 85318e3cf9
5 1 4 96 85446d6146
5 1 5 96 855752ebd9
1 2 96 78fa11b000
2 2 96 229dc85e37
4 2 0 96 78c084fa99
5 2 0 96 78d46040fc
5 2 1 96 78e7368705
5 2 3 96 7874513383
5 2 4 96 7887305ffd
5 2 5 96 789a15f27b
1 3 96 127fdbd200
2 3 96 22b0a6ccc1
4 3 0 96 123370d2a8
5 3 0 96 12474c0ef0
5 3 1 96 125a224a99
5 3 2 96 126cfdead8
5 3 4 96 11fa1c5737
5 3 5 96 120d01df28
1 4 96 b203bb2000
2 4 96 22c389dba9
4 4 0 96 b1a46cfcb1
5 4 0 96 b1b8483ddc
5 4 1 96 b1cb1e7e5b
5 4 2 96 b1ddfa2347
5 4 3 96 b1f0d8906d
5 4 5 96 b17dfe0045
1 5 96 23a1d8e400
2 5 96 22d66a8db6
4 5 0 96 232faa02e1
5 5 0 96 23438545d4
5 5 1 96 23565b8876
5 5 2 96 2369372f65
5 5 3 96 237c159ee4
5 5 4 96 238ef8b041
3 96 22fcd9c200
1 0 97 80822ada00
2 0 97 2310b78800
4 0 0 97 806e4e1372
5 0 1 97 7ffc6068c7
5 0 2 97 800f3c1259
5 0 3 97 80221a885e
5 0 4 97 8034fd9d2a
5 0 5 97 8047de5474
1 1 97 863d137400
2 1 97 23238d4528
4 1 0 97 861660f544
5 1 0 97 862a3e38f9
5 1 2 97 85b74f06c7
5 1 3 97 85ca2d78bf
5 1 4 97 85dd108a29
5 1 5 97 85eff13e2a
1 2 97 7992b3a400
2 2 97 23366a0cc4
4 2 0 97 7959244803
5 2 0 97 796d01947d
5 2 1 97 797fd7579c
5 2 3 97 790cf0abf2
5 2 4 97 791fd3c57b
5 2 5 97 7932b48169
1 3 97 13187ddc00
2 3 97 234948ebb3
4 3 0 97 12cc0fc5b5
5 3 0 97 12dfed0803
5 3 1 97 12f2c2c0d4
5 3 2 97 13059f8459
5 3 4 97 1292bf625c
5 3 5 97 12a5a013a9
1 4 97 b29c596c00
2 4 97 235c281ba9
4 4 0 97 b23d0c10a5
5 4 0 97 b250e957e3
5 4 1 97 b263bf1574
5 4 2 97 b2769bddd3
5 4 3 97 b2897abb66
5 4 5 97 b2169c55bb
1 5 97 243a7d2000
2 5 97 236f0eb12b
4 5 0 97 23c8492360
5 5 0 97 23dc266c6a
5 5 1 97 23eefc2c32
5 5 2 97 2401d8f678
5 5 3 97 2414b7d664
5 5 4 97 24279708d0
3 97 23957dac00
1 0 98 811acc1200
2 0 98 23a95895fd
4 0 0 98 8106f22762
5 0 1 98 8095011ebe
5 0 2 98 80a7ddeae4
5 0 3 98 80babcd149
5 0 4 98 80cd9c0713
5 0 5 98 80e082a1f0
1 1 98 86d5b50200
2 1 98 23bc2eca56
4 1 0 98 86af04e803
5 1 0 98 86c2df50ba
5 1 2 98 864ff0be1f
5 1 3 98 8662cfa088
5 1 4 98 8675aed300
5 1 5 98 8688956a71
1 2 98 7a2b549e00
2 2 98 23cf0ac158
4 2 0 98 79f1c87784
5 2 0 98 7a05a2e7f4
5 2 1 98 7a18792240
5 2 3 98 79a5931053
5 2 4 98 79b8724af2
5 2 5 98 79cb58ea52
1 3 98 13b11eec00
2 3 98 23e1ea10ac
4 3 0 98 1364b39ab4
5 3 0 98 13788e0126
5 3 1 98 138b643104
5 3 2 98 139e402405
5 3 4 98 132b5d8d7d
5 3 5 98 133e442226
1 4 98 b334fc9800
2 4 98 23f4cb3bad
4 4 0 98 b2d5b0069d
5 4 0 98 b2e98a71fc
5 4 1 98 b2fc60a68d
5 4 2 98 b30f3c9e50
5 4 3 98 b3221bec4b
5 4 5 98 b2af40852d
1 5 98 24d31a8a00
2 5 98 2407ac02b1
4 5 0 98 2460ed25f4
5 5 0 98 2474c79303
5 5 1 98 24879dc9ef
5 5 2 98 249a79c395
5 5 3 98 24ad5913e9
5 5 4 98 24c03a4158
3 98 242e1ac200
1 0 99 81b36d4a00
2 0 99 2441f9a419
4 0 0 99 819f8f675b
5 0 1 99 812da2cced
5 0 2 99 81407ec975
5 0 3 99 81535e2020
5 0 4 99 81663f5101
5 0 5 99 8179201d39
1 1 99 876e559600
2 1 99 2454cf5574
4 1 0 99 8747a206df
5 1 0 99 875b8067a2
5 1 2 99 86e8917b80
5 1 3 99 86fb70ce55
5 1 4 99 870e51fbdb
5 1 5 99 872132c4c3
1 2 99 7ac3f69200
2 2 99 2467ac6fd4
4 2 0 99 7a8a65d2fb
5 2 0 99 7a9e443b8f
5 2 1 99 7ab119f2e3
5 2 3 99 7a3e347abd
5 2 4 99 7a5115b071
5 2 5 99 7a63f68134
1 3 99 1449bffe00
2 3 99 247a8b378e
4 3 0 99 13fd509bd0
5 3 0 99 14112efa41
5 3 1 99 142404a72d
5 3 2 99 1436e1bd96
5 3 4 99 13c4009870
5 3 5 99 13d6e15eac
1 4 99 b3cd9cd800
2 4 99 248d6b6fb9
4 4 0 99 b36e4d28ac
5 4 0 99 b3822b8bfc
5 4 1 99 b395013db9
5 4 2 99 b3a7de58d2
5 4 3 99 b3babd1f2e
5 4 5 99 b347dde294
1 5 99 256bbec600
2 5 99 24a0502628
4 5 0 99 24f98a5486
5 5 0 99 250d68b9a5
5 5 1 99 25203e6dab
5 5 2 99 25331b8aa3
5 5 3 99 2545fa5367
5 5 4 99 2558da8ddf
3 99 24c6beaa00
1 0 100 824c0e8200
2 0 100 24da9ab242
4 0 0 100 8238337934
5 0 1 100 81c643820f
5 0 2 100 81d920a25e
5 0 3 100 81ebff7106
5 0 4 100 81fedfaefc
5 0 5 100 8211c46aa8
1 1 100 8806f72400
2 1 100 24ed70daa6
4 1 0 100 87e045f7c2
5 1 0 100 87f4217db0
5 1 2 100 87813332e8
5 1 3 100 879411fe1e
5 1 4 100 87a6f238c5
5 1 5 100 87b9d6f10a
1 2 100 7b5c978c00
2 2 100 25004d245d
4 2 0 100 7b230a007b
5 2 0 100 7b36e58f2b
5 2 1 100 7b49bbbd96
5 2 3 100 7ad6d5e732
5 2 4 100 7ae9b629ed
5 2 5 100 7afc9aea26
1 3 100 14e2610e00
2 3 100 25132c5c8c
4 3 0 100 1495f46ee0
5 3 0 100 14a9cff36c
5 3 1 100 14bca6176d
5 3 2 100 14cf825d1a
5 3 4 100 145ca0b781
5 3 5 100 146f856d2c
1 4 100 b4663f0a00
2 4 100 25260d95be
4 4 0 100 b406f11ca1
5 4 0 100 b41acca618
5 4 1 100 b42da2cee8
5 4 2 100 b4407f1949
5 4 3 100 b4535e501e
5 4 5 100 b3e0821203
1 5 100 26045e2200
2 5 100 2538ef69a5
4 5 0 100 25922e5509
5 5 0 100 25a609e03d
5 5 1 100 25b8e00b53
5 5 2 100 25cbbc57ab
5 5 3 100 25de9b90dd
5 5 4 100 25f17ccc76
3 100 255f5db400
1 0 101 82e4afba00
2 0 101 25733bc045
4 0 0 101 82d0d2ad1c
5 0 1 101 825ee531fe
5 0 2 101 8271c180d3
5 0 3 101 8284a0bfd7
5 0 4 101 829781feea
5 0 5 101 82aa63d7fd
1 1 101 889f97b800
2 1 101 25861165ce
4 1 0 101 8878e50a85
5 1 0 101 888cc2948b
5 1 2 101 8819d3f037
5 1 3 101 882cb32be8
5 1 4 101 883f94678a
5 1 5 101 8852763d51
1 2 101 7bf5388600
2 2 101 2598edd8d3
4 2 0 101 7bbba94ffc
5 2 0 101 7bcf86e2b5
5 2 1 101 7be25c8e42
5 2 3 101 7b6f775199
5 2 4 101 7b82589579
5 2 5 101 7b953a731e
1 3 101 157b021e00
2 3 101 25abcd817c
4 3 0 101 152e9363f1
5 3 0 101 154270ec8f
5 3 1 101 1555468dad
5 3 2 101 156822fcaf
5 3 4 101 14f542c8a1
5 3 5 101 1508249bb4
1 4 101 b4fedf4a00
2 4 101 25beadc9c8
4 4 0 101 b49f9032a3
5 4 0 101 b4b36dc016
5 4 1 101 b4c6436620
5 4 2 101 b4d91fd9c6
5 4 3 101 b4ebff810d
5 4 5 101 b47921617a
1 5 101 269cff7000
2 5 101 25d1909f0c
4 5 0 101 262acd7795
5 5 0 101 263eab06d6
5 5 1 101 265180aefe
5 5 2 101 26645d24ab
5 5 3 101 26773cce50
5 5 4 101 268a1d1905
3 101 25f7ffaa00
1 0 102 837d50f200
2 0 102 260bdcce51
4 0 0 102 836974cd0d
5 0 1 102 82f785e638
5 0 2 102 830a625e9e
5 0 3 102 831d420eb4
5 0 4 102 8330225cd6
5 0 5 102 8343053775
1 1 102 8938394600
2 1 102 261eb2eb04
4 1 0 102 8911870958
5 1 0 102 892563ab75
5 1 2 102 88b274ad8d
5 1 3 102 88c55459a7
5 1 4 102 88d834a464
5 1 5 102 88eb177ba4
1 2 102 7c8dd98000
2 2 102 26318e8d52
4 2 0 102 7c544b8b6f
5 2 0 102 7c68283648
5 2 1 102 7c7afe58f8
5 2 3 102 7c0818bc0a
5 2 4 102 7c1af90ef6
5 2 5 102 7c2ddbee1e
1 3 102 1613a32e00
2 3 102 26446ea657
4 3 0 102 15c7354508
5 3 0 102 15db11e5b8
5 3 1 102 15ede7fded
5 3 2 102 1600c39c4b
5 3 4 102 158de2e7b4
5 3 5 102 15a0c5bc50
1 4 102 b597817c00
2 4 102 26574fefc9
4 4 0 102 b5383234a1
5 4 0 102 b54c0eda2d
5 4 1 102 b55ee4f72f
5 4 2 102 b571c09a36
5 4 3 102 b584a0b1e8
5 4 5 102 b511c2a2f2
1 5 102 2735a0c000
2 5 102 266a31d690
4 5 0 102 26c36f8611
5 5 0 102 26d74c2d76
5 5 1 102 26ea224cbb
5 5 2 102 26fcfdf1ab
5 5 3 102 270fde0bbb
5 5 4 102 2722bf5780
3 102 2690a0a600
1 0 103 8415f22a00
2 0 103 26a47ddc5b
4 0 0 103 840215f302
5 0 1 103 839027962e
5 0 2 103 83a3033da5
5 0 3 103 83b5e35d99
5 0 4 103 83c8c4acc5
5 0 5 103 83dba698dc
1 1 103 89d0d9da00
2 1 103 26b7537623
4 1 0 103 89aa280e39
5 1 0 103 89be04c257
5 1 2 103 894b156ad7
5 1 3 103 895df58769
5 1 4 103 8970d6d347
5 1 5 103 8983b8bbf4
1 2 103 7d267b7400
2 2 103 26ca303bce
4 2 0 103 7cececcd04
5 2 0 103 7d00c989ea
5 2 1 103 7d139f29a3
5 2 3 103 7ca0ba267b
5 2 4 103 7cb39b7a84
5 2 5 103 7cc67d6b15
1 3 103 16ac434600
2 3 103 26dd0ed34c
4 3 0 103 165fd62c19
5 3 0 103 1673b2ded8
5 3 1 103 1686887426
5 3 2 103 16996535d7
5 3 4 103 162684f8c8
5 3 5 103 163966dee9
1 4 103 b63021bc00
2 4 103 26eff023db
4 4 0 103 b5d0d33c97
5 4 0 103 b5e4aff444
5 4 1 103 b5f7858e63
5 4 2 103 b60a6254af
5 4 3 103 b61d40eaec
5 4 5 103 b5aa63e66c
1 5 103 27ce430800
2 5 103 2702d405f0
4 5 0 103 275c109a94
5 5 0 103 276fed540d
5 5 1 103 2782c2f071
5 5 2 103 27959fb8b3
5 5 3 103 27a87e512e
5 5 4 103 27bb5fa410
3 103 2729429c00
1 0 104 84ae936200
2 0 104 273d1eea69
4 0 0 104 849ab812fd
5 0 1 104 8428c84b49
5 0 2 104 843ba5160c
5 0 3 104 844e83b466
5 0 4 104 8461650ac4
5 0 5 104 847448f23a
1 1 104 8a697b6800
2 1 104 274ff4fb4e
4 1 0 104 8a42ca0d11
5 1 0 104 8a56a5d933
5 1 2 104 89e3b72224
5 1 3 104 89f695bd25
5 1 4 104 8a09771023
5 1 5 104 8a1c5af43d
1 2 104 7dbf1c6e00
2 2 104 2762d0f032
4 2 0 104 7d858f0889
5 2 0 104 7d996add71
5 2 1 104 7dac40f44d
5 2 3 104 7d395a98f8
5 2 4 104 7d4c3bf416
5 2 5 104 7d5f1fe012
1 3 104 1744e55000
2 3 104 2775b0f234
4 3 0 104 16f8780d2b
5 3 0 104 170c53d7fc
5 3 1 104 171f29e458
5 3 2 104 173205d54c
5 3 4 104 16bf2517e9
5 3 5 104 16d208f966
1 4 104 b6c8c2f400
2 4 104 2788914fe1
4 4 0 104 b669753e93
5 4 0 104 b67d510e41
5 4 1 104 b690271f7b
5 4 2 104 b6a3031521
5 4 3 104 b6b5e315c3
5 4 5 104 b6430621d5
1 5 104 2866e26400
2 5 104 279b734971
4 5 0 104 27f4b2a925
5 5 0 104 28088e7aa5
5 5 1 104 281b648e2b
5 5 2 104 282e4085b5
5 5 3 104 28412088ac
5 5 4 104 285400e8a4
3 104 27c1e1a400
1 0 105 8547349a00
2 0 105 27d5bff871
4 0 0 105 85335744f6
5 0 1 105 84c169f992
5 0 2 105 84d445f47b
5 0 3 105 84e725fd53
5 0 4 105 84fa0660bc
5 0 5 105 850ce85fb6
1 1 105 8b021bfc00
2 1 105 27e8958666
4 1 0 105 8adb691dfa
5 1 0 105 8aef46f018
5 1 2 105 8a7c57df71
5 1 3 105 8a8f37e4f6
5 1 4 105 8aa2184500
5 1 5 105 8ab4fa4080
1 2 105 7e57be6200
2 2 105 27fb729eb4
4 2 0 105 7e1e2e560e
5 2 0 105 7e320c30f3
5 2 1 105 7e44e1c509
5 2 3 105 7dd1fcfd61
5 2 4 105 7de4dd659c
5 2 5 105 7df7bf690d
1 3 105 17dd856600
2 3 105 280e511d20
4 3 0 105 1791170043
5 3 0 105 17a4f4d10d
5 3 1 105 17b7ca5a97
5 3 2 105 17caa76ee0
5 3 4 105 1757c62efe
5 3 5 105 176aa827e9
1 4 105 b761642e00
2 4 105 2821327dd0
4 4 0 105 b70214528d
5 4 0 105 b715f2283e
5 4 1 105 b728c7b6a9
5 4 2 105 b73ba4cf9a
5 4 3 105 b74e834cac
5 4 5 105 b6dba5722d
1 5 105 28ff84ae00
2 5 105 2834157adf
4 5 0 105 288d51c9b8
5 5 0 105 28a12fa136
5 5 1 105 28b40531cd
5 5 2 105 28c6e24cbc
5 5 3 105 28d9c0cc2b
5 5 4 105 28eca22f45
3 105 285a849400
1 0 106 85dfd5d200
2 0 106 286e610672
4 0 0 106 85cbfa5ef4
5 0 1 106 855a0aaf95
5 0 2 106 856ce7ccf3
5 0 3 106 857fc6523d
5 0 4 106 8592a7b8c2
5 0 5 106 85a58abb20
1 1 106 8b9abd8a00
2 1 106 2881370b8a
4 1 0 106 8b740c16ca
5 1 0 106 8b87e807eb
5 1 2 106 8b14f996c8
5 1 3 106 8b27d818bc
5 1 4 106 8b3ab97bd3
5 1 5 106 8b4d9c7ad2
1 2 106 7ef05f5c00
2 2 106 289413532e
4 2 0 106 7eb6d18b99
5 2 0 106 7ecaad8480
5 2 1 106 7edd838f9f
5 2 3 106 7e6a9d6dd4
5 2 4 106 7e7d7ed91c
5 2 5 106 7e9061e002
1 3 106 1876277200
2 3 106 28a6f33e09
4 3 0 106 1829b9db65
5 3 0 106 183d95ca29
5 3 1 106 18506bcad1
5 3 2 106 1863480e76
5 3 4 106 17f067481b
5 3 5 106 18034a4463
1 4 106 b7fa056600
2 4 106 28b9d3a9c8
4 4 0 106 b79ab74e98
5 4 0 106 b7ae93424e
5 4 1 106 b7c16947ae
5 4 2 106 b7d4459014
5 4 3 106 b7e72579a8
5 4 5 106 b77447aebb
1 5 106 2998250400
2 5 106 28ccb5b844
4 5 0 106 2925f4d256
5 5 0 106 2939d0c7cd
5 5 1 106 294ca6cf7d
5 5 2 106 295f8319db
5 5 3 106 29726305ac
5 5 4 106 29854373c6
3 106 28f3249600
1 0 107 8678770a00
2 0 107 2907021476
4 0 0 107 86649a8ae7
5 0 1 107 85f2ac5dc0
5 0 2 107 860588ab63
5 0 3 107 8618689d1b
5 0 4 107 862b490ec3
5 0 5 107 863e2b2278
1 1 107 8c335e1e00
2 1 107 2919d7969c
4 1 0 107 8c0cac21b7
5 1 0 107 8c20891df1
5 1 2 107 8bad9a5435
5 1 3 107 8bc07a4283
5 1 4 107 8bd35ab0bb
5 1 5 107 8be63cc127
1 2 107 7f89005600
2 2 107 292cb407a2
4 2 0 107 7f4f71d327
5 2 0 107 7f634ed81a
5 2 1 107 7f7624604a
5 2 3 107 7f033fd444
5 2 4 107 7f16204aab
5 2 5 107 7f290262f8
1 3 107 190ec78800
2 3 107 293f9368f6
4 3 0 107 18c259c86c
5 3 0 107 18d636c33c
5 3 1 107 18e90c4105
5 3 2 107 18fbe8ae0e
5 3 4 107 1889085f33
5 3 5 107 189bea6ce2
1 4 107 b892a79a00
2 4 107 295275d1cb
4 4 0 107 b833575c9f
5 4 0 107 b847345c4f
5 4 1 107 b85a09dee0
5 4 2 107 b86ce65094
5 4 3 107 b87fc5b08f
5 4 5 107 b80ce7f829
1 5 107 2a30c74c00
2 5 107 296557e7a5
4 5 0 107 29be94ece2
5 5 0 107 29d271ee69
5 5 1 107 29e5477333
5 5 2 107 29f823e6e4
5 5 3 107 2a0b034923
5 5 4 107 2a1de5b457
3 107 298bc68c00
1 0 108 8711184200
2 0 108 299fa32281
4 0 0 108 86fd3caae3
5 0 1 108 868b4d13b6
5 0 2 108 869e2989d9
5 0 3 108 86b108f20c
5 0 4 108 86c3eb60b0
5 0 5 108 86d6cd7be9
1 1 108 8ccbffac00
2 1 108 29b2791bc7
4 1 0 108 8ca54e2098
5 1 0 108 8cb92a34d6
5 1 2 108 8c463b1184
5 1 3 108 8c591a7652
5 1 4 108 8c6bfce18c
5 1 5 108 8c7edef975
1 2 108 8021a15000
2 2 108 29c554bc19
4 2 0 108 7fe8140eaa
5 2 0 108 7ffbf02bab
5 2 1 108 800ec62ae9
5 2 3 108 7f9be044ba
5 2 4 108 7faec2b82b
5 2 5 108 7fc1a4d7ee
1 3 108 19a7689800
2 3 108 29d8348dd8
4 3 0 108 195afba983
5 3 0 108 196ed7bc5d
5 3 1 108 1981adb132
5 3 2 108 1994894d90
5 3 4 108 1921aa7222
5 3 5 108 19348c875e
1 4 108 b92b47d800
2 4 108 29eb1603c6
4 4 0 108 b8cbf95e93
5 4 0 108 b8dfd57657
5 4 1 108 b8f2ab6ffb
5 4 2 108 b905871116
5 4 3 108 b91866e18c
5 4 5 108 b8a58a3390
1 5 108 2ac9689c00
2 5 108 29fdf91f2b
4 5 0 108 2a5736fb72
5 5 0 108 2a6b1314ff
5 5 1 108 2a7de910e7
5 5 2 108 2a90c4b3e7
5 5 3 108 2aa3a486a2
5 5 4 108 2ab685fee3
3 108 2a24678800
1 0 109 87a9b97a00
2 0 109 2a38443085
4 0 0 109 8795ddd0df
5 0 1 109 8723eec1f0
5 0 2 109 8736ca6853
5 0 3 109 8749aa40f6
5 0 4 109 875c8bbc9d
5 0 5 109 876f6edd3c
1 1 109 8d64a04000
2 1 109 2a4b19a6f2
4 1 0 109 8d3def2570
5 1 0 109 8d51cb4bb2
5 1 2 109 8cdedbcee0
5 1 3 109 8cf1bba42a
5 1 4 109 8d049d1c7b
5 1 5 109 8d178039c8
1 2 109 80ba434400
2 2 109 2a5df66a9a
4 2 0 109 8080b55038
5 2 0 109 8094917f32
5 2 1 109 80a766fb87
5 2 3 109 803481af3b
5 2 4 109 8047632fb1
5 2 5 109 805a4654ea
1 3 109 1a4008b000
2 3 109 2a70d4bad4
4 3 0 109 19f39c9090
5 3 0 109 1a0778b574
5 3 1 109 1a1a4e2762
5 3 2 109 1a2d2ae714
5 3 4 109 19ba4a8f3c
5 3 5 109 19cd2da9ea
1 4 109 b9c3e81800
2 4 109 2a83b637ba
4 4 0 109 b9649a66a2
5 4 0 109 b97876906f
5 4 1 109 b98b4c0723
5 4 2 109 b99e28cb8b
5 4 3 109 b9b1071a78
5 4 5 109 b93e2b7704
1 5 109 2b6208f000
2 5 109 2a96995a9e
4 5 0 109 2aefd81012
5 5 0 109 2b03b43b9b
5 5 1 109 2b1689b495
5 5 2 109 2b29667ae6
5 5 3 109 2b3c44cc21
5 5 4 109 2b4f264b6d
3 109 2abd088400
1 0 110 88425ab200
2 0 110 2ad0e53e91
4 0 0 110 882e7ef6d3
5 0 1 110 87bc8f770c
5 0 2 110 87cf6c4034
5 0 3 110 87e24a97d0
5 0 4 110 87f52c1a83
5 0 5 110 88080f42ad
1 1 110 8dfd41ce00
2 1 110 2ae3bb2c17
4 1 0 110 8dd6902a4c
5 1 0 110 8dea6c62b2
5 1 2 110 8d777d863f
5 1 3 110 8d8a5bd9f8
5 1 4 110 8d9d3d594b
5 1 5 110 8db0207e0c
1 2 110 8152e43e00
2 2 110 2af6971f12
4 2 0 110 81195691bb
5 2 0 110 812d32d2cb
5 2 1 110 814008c63a
5 2 3 110 80cd2221ac
5 2 4 110 80e003a934
5 2 5 110 80f2e6d5e7
1 3 110 1ad8aaba00
2 3 110 2b0976d9bc
4 3 0 110 1a8c3d77ab
5 3 0 110 1aa019ae98
5 3 1 110 1ab2ef9797
5 3 2 110 1ac5cb869c
5 3 4 110 1a52eaae52
5 3 5 110 1a65cdd06b
1 4 110 ba5c895000
2 4 110 2b1c5763b7
4 4 0 110 b9fd3b6ea1
5 4 0 110 ba1117aa85
5 4 1 110 ba23ed984a
5 4 2 110 ba36c98c11
5 4 3 110 ba49a94552
5 4 5 110 b9d6cbbe79
1 5 110 2bfaaa4000
2 5 110 2b2f3a9202
4 5 0 110 2b8879249d
5 5 0 110 2b9c55623c
5 5 1 110 2baf2b5239
5 5 2 110 2bc20747ee
5 5 3 110 2bd4e703a3
5 5 4 110 2be7c79005
3 110 2b55a98200
1 0 111 88dafbea00
2 0 111 2b69864ca9
4 0 0 111 88c7201ec6
5 0 1 111 8855312620
5 0 2 111 88680d1f1b
5 0 3 111 887aece09c
5 0 4 111 888dcd7076
5 0 5 111 88a0b0a409
1 1 111 8e95e26200
2 1 111 2b7c5bb72f
4 1 0 111 8e6f313138
5 1 0 111 8e830d7999
5 1 2 111 8e101e4380
5 1 3 111 8e22fe01bb
5 1 4 111 8e35de8e31
5 1 5 111 8e48c1be62
1 2 111 81eb863200
2 2 111 2b8f38cd80
4 2 0 111 81b1f7d546
5 2 0 111 81c5d42677
5 2 1 111 81d8a996f4
5 2 3 111 8165c4861c
5 2 4 111 8178a51ab7
5 2 5 111 818b8852df
1 3 111 1b714bca00
2 3 111 2ba217fea7
4 3 0 111 1b24de60b7
5 3 0 111 1b38baa7bd
5 3 1 111 1b4b900ddc
5 3 2 111 1b5e6d2022
5 3 4 111 1aeb8bc55e
5 3 5 111 1afe6ef2f7
1 4 111 baf52b8400
2 4 111 2bb4f98ba9
4 4 0 111 ba95dc78a2
5 4 0 111 baa9b8c492
5 4 1 111 babc8e2f71
5 4 2 111 bacf6b467e
5 4 3 111 bae24a7647
5 4 5 111 ba6f6d01f2
1 5 111 2c934b8e00
2 5 111 2bc7dbc77c
4 5 0 111 2c211a3b2c
5 5 0 111 2c34f688d0
5 5 1 111 2c47cbf5f6
5 5 2 111 2c5aa90eed
5 5 3 111 2c6d884116
5 5 4 111 2c8069d080
3 111 2bee4a7e00
1 0 112 89739d2200
2 0 112 2c02275ab9
4 0 0 112 895fc144a3
5 0 1 112 88edd1db1d
5 0 2 112 8900aef6d1
5 0 3 112 89138e2f7e
5 0 4 112 89266fc25f
5 0 5 112 893952036b
1 1 112 8f2e83f000
2 1 112 2c14fd3c57
4 1 0 112 8f07d23602
5 1 0 112 8f1bae907f
5 1 2 112 8ea8bffacd
5 1 3 112 8ebb9f2f83
5 1 4 112 8ece80bf00
5 1 5 112 8ee162fcb4
1 2 112 8284272c00
2 2 112 2c27d981dc
4 2 0 112 824a9916d2
5 2 0 112 825e75798b
5 2 1 112 82714b61af
5 2 3 112 81fe65f08d
5 2 4 112 8211478840
5 2 5 112 822429cde8
1 3 112 1c09ecda00
